siparis_id,musteri_id,siparis_tarihi,sehir,musteri_kidem_ayi,kategori,birim_fiyat,adet,indirim_orani,kampanya,odeme_yontemi,cihaz,kargo_gunu,iade_edildi,memnuniyet_puani,siparis_tutari
S001251,M0231,2025-06-24,Ankara,12,Ev & Yaşam,1409.39,1.0,0.3,Özel Gün,Havale/EFT,Masaüstü,6.0,Hayır,5.0,986.57
S000409,M0016,2025-10-07,Malatya,30,Ev & Yaşam,618.03,3.0,0.1,Hafta Sonu,Kredi Kartı,Tablet,4.0,Hayır,4.0,1668.68
S000715,M0044,2025-07-06,İstanbul,41,Kitap,371.03,2.0,0.0,Yok,Kapıda Ödeme,Masaüstü,6.0,Hayır,4.0,742.06
S000539,M0309,2025-03-10,İzmir,18,Elektronik,2623.75,2.0,0.0,Yok,Kredi Kartı,Masaüstü,4.0,Hayır,5.0,5247.5
S001290,M0093,2025-10-30,İstanbul,48,Elektronik,4891.11,1.0,0.0,Yok,Kredi Kartı,Tablet,1.0,Hayır,4.0,4891.11
S000179,M0002,2025-11-08,Ankara,26,Kitap,364.9,1.0,0.0,Yok,Havale/EFT,Mobil,7.0,Hayır,3.0,364.9
S000737,M0176,2025-01-23,Malatya,24,Ev & Yaşam,648.65,1.0,0.0,Yok,Kredi Kartı,Mobil,5.0,Hayır,5.0,648.65
S000308,M0305,2025-03-12,Ankara,27,Giyim,324.02,1.0,0.0,Yok,Banka Kartı,Mobil,5.0,Hayır,5.0,324.02
S000111,M0309,2025-04-14,İzmir,18,Elektronik,1921.91,1.0,0.2,Sepette İndirim,Banka Kartı,Mobil,1.0,Hayır,4.0,1537.53
S000564,M0078,2025-12-17,İzmir,28,Giyim,890.5,3.0,0.05,Hafta Sonu,Kredi Kartı,Masaüstü,4.0,Hayır,5.0,2537.92
S000662,M0040,2025-06-13,İzmir,19,Giyim,428.61,1.0,0.0,Yok,Havale/EFT,Mobil,4.0,Hayır,4.0,428.61
S001090,M0287,2025-11-26,Ankara,5,Ev & Yaşam,1172.76,3.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Hayır,5.0,3518.28
S000133,M0309,2025-03-18,İzmir,18,Kozmetik,648.4,1.0,0.25,Özel Gün,Kredi Kartı,Mobil,4.0,Hayır,5.0,486.3
S000389,M0245,2025-08-05,İstanbul,10,Kitap,204.97,2.0,,Özel Gün,Kredi Kartı,Masaüstü,2.0,Hayır,4.0,307.46
S001395,M0294,2025-12-29,İzmir,18,Kozmetik,499.83,1.0,0.2,Sepette İndirim,Banka Kartı,Masaüstü,3.0,Hayır,5.0,399.86
S001192,M0119,2025-08-30,İzmir,16,Ev & Yaşam,1092.07,2.0,0.0,Yok,Banka Kartı,Mobil,4.0,Hayır,5.0,2184.14
S001135,M0203,2025-12-02,İstanbul,22,Ev & Yaşam,294.74,1.0,0.0,Yok,Kapıda Ödeme,Masaüstü,2.0,Evet,2.0,294.74
S000488,M0051,2025-09-28,Elazığ,34,Ev & Yaşam,973.69,1.0,0.0,Yok,Kredi Kartı,Masaüstü,8.0,Evet,3.0,973.69
S001026,M0017,2025-10-26,Malatya,35,Kitap,259.68,1.0,0.0,Yok,Kredi Kartı,Masaüstü,5.0,Hayır,,259.68
S001096,M0309,2025-06-04,İzmir,18,Giyim,505.02,1.0,0.0,Yok,Banka Kartı,Mobil,2.0,Hayır,4.0,505.02
S000258,M0294,2025-10-10,İzmir,18,Kitap,189.88,2.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Hayır,4.0,379.76
S001364,M0037,2025-03-06,İstanbul,20,Giyim,2818.39,1.0,0.2,Sepette İndirim,Kapıda Ödeme,Mobil,2.0,Hayır,4.0,2254.71
S000888,M0083,2025-06-15,Bursa,46,Giyim,1440.27,1.0,0.1,Yeni Üye,Kredi Kartı,Tablet,6.0,Evet,1.0,1296.24
S000841,M0309,2025-06-10,İzmir,18,Kozmetik,437.84,1.0,0.05,Hafta Sonu,Kapıda Ödeme,Masaüstü,4.0,Hayır,4.0,415.95
S000011,M0005,2025-08-19,Ankara,36,Spor,723.59,2.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,4.0,Hayır,5.0,1302.46
S000998,M0203,2025-07-09,İstanbul,22,Elektronik,3015.32,4.0,0.0,Yok,Kredi Kartı,Mobil,1.0,Hayır,4.0,12061.28
S000763,M0230,2025-06-13,İstanbul,1,Kozmetik,235.01,1.0,0.0,Yok,Banka Kartı,Tablet,1.0,Hayır,4.0,235.01
S000561,M0320,2025-07-10,Ankara,32,Ev & Yaşam,859.07,1.0,0.15,Yeni Üye,Havale/EFT,Masaüstü,3.0,Hayır,5.0,730.21
S000640,M0174,2025-11-05,Bursa,5,Spor,260.41,1.0,0.15,Sepette İndirim,Havale/EFT,Masaüstü,2.0,Hayır,4.0,221.35
S001070,M0066,2025-11-27,İzmir,47,Kitap,392.88,1.0,0.1,Hafta Sonu,Banka Kartı,Mobil,4.0,Hayır,4.0,353.59
S000671,M0192,2025-10-10,Bursa,35,Elektronik,4473.92,1.0,0.0,Yok,Havale/EFT,Tablet,4.0,Hayır,4.0,4348.92
S000071,M0230,2025-04-20,İstanbul,1,Kozmetik,493.49,1.0,0.2,Sepette İndirim,Havale/EFT,Mobil,1.0,Evet,4.0,394.79
S000184,M0316,2025-05-16,Elazığ,2,Elektronik,3246.66,2.0,0.15,Yeni Üye,Kredi Kartı,Masaüstü,7.0,Hayır,5.0,5519.32
S001237,M0245,2025-12-16,İstanbul,10,Kitap,208.4,2.0,0.0,Yok,Havale/EFT,Mobil,2.0,Hayır,4.0,416.8
S001232,M0309,2025-12-10,İzmir,18,Elektronik,5717.42,2.0,0.15,Sepette İndirim,Banka Kartı,Mobil,4.0,Hayır,5.0,9719.61
S000154,M0309,2025-05-08,İzmir,18,Elektronik,3631.17,2.0,0.1,Yeni Üye,Kredi Kartı,Masaüstü,1.0,Hayır,5.0,6536.11
S000817,M0097,2025-11-13,İzmir,32,Elektronik,16794.93,1.0,0.1,Sepette İndirim,Havale/EFT,Mobil,,Hayır,4.0,15115.44
S000368,M0309,2025-01-23,İzmir,18,Elektronik,4128.39,2.0,0.15,Hafta Sonu,Banka Kartı,Mobil,3.0,Hayır,5.0,7018.26
S001185,M0232,2025-12-22,Malatya,12,Elektronik,2779.22,1.0,0.0,Yok,Havale/EFT,Masaüstü,7.0,Hayır,5.0,2779.22
S000611,M0090,2025-07-21,Bursa,18,Spor,913.04,5.0,0.0,Yok,Banka Kartı,Masaüstü,4.0,Hayır,5.0,4565.2
S001368,M0309,2025-11-23,İzmir,18,Giyim,699.44,1.0,0.0,Yok,Banka Kartı,Masaüstü,3.0,Hayır,4.0,699.44
S000691,M0057,2025-11-05,Bursa,16,Giyim,402.27,6.0,0.2,Özel Gün,Kredi Kartı,Tablet,3.0,Hayır,4.0,1930.9
S001005,M0191,2025-04-05,Bursa,48,Elektronik,3888.72,4.0,0.0,Yok,Banka Kartı,Mobil,2.0,Hayır,4.0,15554.88
S000732,M0286,2025-10-20,Ankara,22,Elektronik,8618.86,2.0,0.0,Yok,Kredi Kartı,Masaüstü,4.0,Hayır,5.0,17237.72
S000468,M0056,2025-11-05,Elazığ,27,Spor,2815.12,1.0,0.1,Sepette İndirim,Havale/EFT,Mobil,5.0,Hayır,4.0,2533.61
S001383,M0309,2025-12-01,İzmir,18,Elektronik,1380.11,1.0,0.15,Yeni Üye,Banka Kartı,Mobil,7.0,Hayır,4.0,1173.09
S000972,M0024,2025-05-24,Ankara,35,Kozmetik,268.84,3.0,0.1,Hafta Sonu,Banka Kartı,Masaüstü,4.0,Hayır,5.0,725.87
S001010,M0058,2025-05-04,Ankara,9,Spor,365.33,1.0,0.05,Yok,Kredi Kartı,Mobil,1.0,Hayır,4.0,347.06
S000559,M0293,2025-04-24,İstanbul,31,Ev & Yaşam,725.83,1.0,0.15,Hafta Sonu,,Mobil,2.0,Hayır,4.0,616.96
S001168,M0220,2025-03-12,Bursa,19,Spor,1617.03,1.0,0.1,Yeni Üye,Kredi Kartı,Tablet,4.0,Hayır,4.0,1455.33
S000716,M0174,2025-09-29,Bursa,5,Spor,787.67,2.0,0.0,Yok,Banka Kartı,Masaüstü,1.0,Hayır,4.0,1575.34
S000041,M0024,2025-10-14,Ankara,35,Kitap,251.85,2.0,0.0,Yok,Kredi Kartı,Masaüstü,3.0,Hayır,4.0,503.7
S000700,M0309,2025-12-21,İzmir,18,Kitap,434.74,5.0,0.2,Özel Gün,Havale/EFT,Mobil,2.0,Hayır,4.0,1738.96
S000316,M0207,2025-12-01,Elazığ,37,Ev & Yaşam,2072.85,1.0,0.2,Özel Gün,Kredi Kartı,Mobil,5.0,Hayır,4.0,1658.28
S000024,M0305,2025-12-27,Ankara,27,Kozmetik,531.33,4.0,0.15,Hafta Sonu,Kredi Kartı,Mobil,6.0,Hayır,4.0,1806.52
S000224,M0309,2025-03-17,İzmir,18,Giyim,1754.37,3.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Hayır,3.0,5263.11
S000025,M0251,2025-03-03,Bursa,21,Elektronik,4774.02,2.0,0.15,Yeni Üye,Kredi Kartı,Masaüstü,4.0,Hayır,4.0,8115.83
S000694,M0007,2025-02-18,Elazığ,17,Kozmetik,1148.28,1.0,0.1,Hafta Sonu,Havale/EFT,Masaüstü,5.0,Hayır,5.0,1033.45
S000150,M0112,2025-11-11,İstanbul,27,Giyim,1189.12,6.0,0.0,Yok,Havale/EFT,Mobil,1.0,Hayır,4.0,7134.72
S000698,M0271,2025-10-25,İstanbul,40,Kitap,292.82,2.0,0.25,Sepette İndirim,Banka Kartı,Masaüstü,2.0,Hayır,4.0,439.23
S001032,M0165,2025-11-20,Malatya,15,Ev & Yaşam,1674.28,1.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,5.0,Hayır,4.0,1506.85
S001064,M0109,2025-09-22,İstanbul,27,Giyim,518.49,5.0,0.15,Hafta Sonu,Banka Kartı,Mobil,5.0,Evet,3.0,2203.58
S001059,M0309,2025-07-30,İzmir,18,Spor,682.57,2.0,0.15,Sepette İndirim,Havale/EFT,Tablet,3.0,Hayır,,1160.37
S000604,M0204,2025-11-20,İstanbul,23,Elektronik,2295.74,2.0,0.0,Yok,Kredi Kartı,Mobil,1.0,Hayır,4.0,4591.48
S000620,M0040,2025-03-08,İzmir,19,Elektronik,2177.95,1.0,0.0,Yok,Kapıda Ödeme,Mobil,5.0,Evet,,2177.95
S000678,M0161,2025-10-12,İzmir,19,Ev & Yaşam,2632.43,1.0,0.15,Sepette İndirim,Kredi Kartı,Tablet,5.0,Hayır,4.0,2237.57
S000001,M0228,2025-06-23,İstanbul,27,Giyim,543.77,2.0,0.0,Yok,Havale/EFT,Mobil,2.0,Hayır,3.0,1087.54
S000199,M0316,2025-08-20,Elazığ,2,Elektronik,16644.63,4.0,0.2,Sepette İndirim,Kredi Kartı,Masaüstü,5.0,Evet,2.0,53262.82
S000117,M0309,2025-02-23,İzmir,18,Giyim,1263.6,1.0,0.1,Sepette İndirim,Havale/EFT,Tablet,3.0,Hayır,4.0,1137.24
S000086,M0195,2025-07-02,Elazığ,5,Spor,991.28,1.0,0.1,Sepette İndirim,Kredi Kartı,Tablet,3.0,Hayır,3.0,892.15
S000997,M0011,2025-04-09,Malatya,27,Giyim,542.89,1.0,0.1,Sepette İndirim,Havale/EFT,Masaüstü,3.0,Hayır,4.0,488.6
S000546,M0309,2025-02-28,İzmir,18,Giyim,459.56,1.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,2.0,Hayır,5.0,413.6
S001340,M0146,2025-09-22,İstanbul,21,Ev & Yaşam,576.1,1.0,0.15,Hafta Sonu,Kredi Kartı,Mobil,5.0,Hayır,5.0,489.68
S000465,M0261,2025-11-10,Bursa,14,Spor,2228.19,1.0,0.1,Hafta Sonu,Banka Kartı,Masaüstü,3.0,Hayır,5.0,2005.37
S000845,M0309,2025-01-05,İzmir,18,Giyim,579.94,2.0,0.0,Yok,Banka Kartı,Mobil,4.0,Hayır,5.0,1159.88
S001376,M0117,2025-07-31,Elazığ,4,Ev & Yaşam,1169.89,1.0,0.0,Yok,Banka Kartı,Mobil,3.0,Hayır,5.0,1169.89
S000377,M0011,2025-12-18,Malatya,27,Giyim,612.66,5.0,0.0,Yok,Kredi Kartı,Mobil,2.0,Evet,3.0,3063.3
S000187,M0291,2025-03-24,İstanbul,31,Elektronik,8239.05,2.0,0.15,Yeni Üye,Kredi Kartı,Masaüstü,1.0,Hayır,4.0,14006.38
S001074,M0245,2025-04-03,İstanbul,10,Spor,198.91,3.0,0.1,Yeni Üye,Kapıda Ödeme,Mobil,3.0,Hayır,4.0,537.06
S001092,M0316,2025-11-01,Elazığ,2,Ev & Yaşam,1309.4,3.0,0.1,Hafta Sonu,Kredi Kartı,Tablet,2.0,Hayır,4.0,3535.38
S000334,M0085,2025-06-01,Ankara,43,Kitap,166.62,3.0,0.2,Sepette İndirim,Kredi Kartı,Mobil,2.0,Hayır,4.0,399.89
S001114,M0225,2025-07-10,İstanbul,3,Giyim,990.05,4.0,0.0,Yok,Banka Kartı,Masaüstü,3.0,Hayır,3.0,3960.2
S000645,M0246,2025-05-27,İstanbul,17,Elektronik,5430.14,2.0,0.1,Sepette İndirim,Havale/EFT,Mobil,2.0,Hayır,5.0,9774.25
S000459,M0316,2025-06-04,Elazığ,2,Kitap,229.04,2.0,0.0,Yok,Kredi Kartı,Tablet,7.0,Hayır,5.0,458.08
S000251,M0160,2025-11-19,Ankara,46,Kozmetik,353.35,3.0,0.1,Hafta Sonu,Kapıda Ödeme,Mobil,6.0,Hayır,5.0,954.05
S000270,M0144,2025-02-24,Bursa,8,Ev & Yaşam,872.71,2.0,0.25,Özel Gün,Banka Kartı,Mobil,3.0,Hayır,4.0,1309.06
S000092,M0005,2025-08-11,Ankara,36,Elektronik,2638.41,1.0,0.05,Hafta Sonu,Havale/EFT,Mobil,5.0,Hayır,4.0,2506.49
S000665,M0277,2025-11-23,İstanbul,7,Giyim,345.17,1.0,0.0,Yok,Kredi Kartı,Mobil,2.0,Hayır,5.0,345.17
S000060,M0119,2025-07-23,İzmir,16,Kozmetik,637.22,6.0,0.1,Yeni Üye,Banka Kartı,Masaüstü,2.0,Hayır,4.0,3440.99
S000302,M0309,2025-04-24,İzmir,18,Kitap,117.67,1.0,0.15,Hafta Sonu,Banka Kartı,Mobil,3.0,Hayır,5.0,100.02
S001101,M0306,2025-11-17,Ankara,25,Kitap,226.68,2.0,0.2,Sepette İndirim,Kredi Kartı,Masaüstü,6.0,Hayır,4.0,362.69
S000421,M0309,2025-12-14,İzmir,18,Kozmetik,256.57,2.0,0.05,Hafta Sonu,Kredi Kartı,Masaüstü,4.0,Hayır,4.0,487.48
S000021,M0092,2025-07-17,Ankara,11,Ev & Yaşam,1686.28,1.0,0.25,Sepette İndirim,Kredi Kartı,Tablet,3.0,Hayır,6.0,1264.71
S001051,M0316,2025-11-02,Elazığ,2,Kitap,177.72,2.0,0.0,Yok,Kredi Kartı,Mobil,8.0,Hayır,3.0,355.44
S001191,M0043,2025-02-04,Bursa,26,Spor,1226.77,1.0,0.25,Sepette İndirim,Kredi Kartı,Masaüstü,2.0,Hayır,4.0,920.08
S001397,M0309,2025-07-20,İzmir,18,Giyim,1071.41,3.0,0.0,Yok,Banka Kartı,Masaüstü,3.0,Evet,,3214.23
S000196,M0195,2025-03-15,Elazığ,5,Elektronik,2146.82,3.0,0.0,Yok,Banka Kartı,Mobil,6.0,Hayır,4.0,6440.46
S000427,M0027,2025-10-15,Ankara,40,Giyim,416.72,3.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,6.0,Hayır,5.0,1125.14
S000484,M0305,2025-03-11,Ankara,27,Elektronik,2568.58,4.0,0.0,Yok,Kredi Kartı,Tablet,10.0,Hayır,3.0,10274.32
S001018,M0119,2025-07-18,İzmir,16,Kozmetik,154.23,1.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,5.0,Hayır,4.0,138.81
S000566,M0133,2025-08-03,Ankara,25,Ev & Yaşam,651.04,2.0,0.0,Yok,Kredi Kartı,Tablet,1.0,Hayır,5.0,1302.08
S000301,M0288,2025-05-20,Ankara,30,Kozmetik,784.21,1.0,0.0,Yok,Banka Kartı,Masaüstü,7.0,Hayır,4.0,784.21
S000977,M0058,2025-03-26,Ankara,9,Kitap,254.02,1.0,0.15,Sepette İndirim,Havale/EFT,Masaüstü,1.0,Hayır,4.0,215.92
S000684,M0263,2025-05-13,Malatya,20,Kitap,214.27,1.0,0.2,Sepette İndirim,Banka Kartı,Mobil,4.0,Hayır,4.0,171.42
S000584,M0011,2025-08-09,Malatya,27,Elektronik,1621.55,4.0,0.1,Yeni Üye,Kredi Kartı,Masaüstü,5.0,Hayır,3.0,5837.58
S001030,M0044,2025-10-26,İstanbul,41,Kozmetik,253.6,2.0,0.0,Yok,Kredi Kartı,Mobil,3.0,Hayır,3.0,507.2
S000227,M0174,2025-05-20,Bursa,5,Giyim,634.6,2.0,0.05,Yok,Banka Kartı,Mobil,2.0,Hayır,,1205.74
S000311,M0001,2025-07-07,İstanbul,14,Kitap,199.52,2.0,0.05,Yok,Kredi Kartı,Mobil,2.0,Hayır,4.0,379.09
S000040,M0293,2025-09-19,İstanbul,31,Giyim,955.24,5.0,0.15,Hafta Sonu,Kredi Kartı,Mobil,1.0,Hayır,5.0,4059.77
S001067,M0039,2025-11-19,Bursa,13,Giyim,370.19,1.0,0.05,Hafta Sonu,Banka Kartı,Mobil,3.0,Hayır,4.0,351.68
S000605,M0309,2025-08-14,İzmir,18,Ev & Yaşam,1255.13,1.0,0.0,Yok,Banka Kartı,Mobil,2.0,Hayır,5.0,1255.13
S000800,M0294,2025-07-21,İzmir,18,Spor,729.3,2.0,0.0,Yok,Banka Kartı,Tablet,3.0,Hayır,5.0,1458.6
S000182,M0031,2025-09-18,Ankara,13,Kozmetik,227.57,4.0,0.05,Hafta Sonu,Kredi Kartı,Mobil,1.0,Hayır,5.0,864.77
S000918,M0018,2025-09-18,İzmir,43,Ev & Yaşam,916.54,2.0,0.15,Hafta Sonu,Havale/EFT,Tablet,4.0,Hayır,5.0,1558.12
S000017,M0290,2025-06-27,Ankara,25,Kozmetik,706.74,2.0,0.25,Sepette İndirim,Havale/EFT,Mobil,5.0,Hayır,4.0,1060.11
S000836,M0309,2025-09-26,İzmir,18,Giyim,513.8,2.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,1.0,Hayır,4.0,924.84
S001012,M0025,2025-04-05,Ankara,11,Giyim,780.8,1.0,0.0,Yok,Banka Kartı,Mobil,4.0,Evet,3.0,780.8
S000116,M0309,2025-04-03,İzmir,18,Kozmetik,587.76,3.0,0.05,Hafta Sonu,Kredi Kartı,Masaüstü,3.0,Hayır,5.0,1675.12
S000212,M0163,2025-11-17,Elazığ,38,Elektronik,4010.54,1.0,0.05,Hafta Sonu,Banka Kartı,Mobil,4.0,Hayır,4.0,3810.01
S000670,M0309,2025-11-28,İzmir,18,Spor,1182.14,1.0,0.0,Yok,Havale/EFT,Mobil,8.0,Hayır,5.0,1182.14
S000458,M0248,2025-10-30,İstanbul,32,Elektronik,3208.39,4.0,0.0,Yok,Kredi Kartı,Mobil,4.0,Hayır,5.0,12833.56
S000144,M0180,2025-05-26,İstanbul,47,Giyim,422.1,1.0,0.15,Sepette İndirim,Banka Kartı,Mobil,4.0,Hayır,4.0,358.78
S000312,M0309,2025-08-16,İzmir,18,Giyim,740.43,1.0,0.05,Yok,Kredi Kartı,Mobil,2.0,Hayır,4.0,703.41
S000842,M0309,2025-12-11,İzmir,18,Giyim,404.22,3.0,0.2,Sepette İndirim,Kredi Kartı,Tablet,1.0,Hayır,5.0,970.13
S000242,M0309,2025-12-13,İzmir,18,Giyim,1046.06,1.0,0.15,Yeni Üye,Banka Kartı,Masaüstü,6.0,Hayır,3.0,889.15
S000363,M0163,2025-02-08,Elazığ,38,Giyim,799.94,2.0,0.15,Yeni Üye,Havale/EFT,Masaüstü,5.0,Evet,3.0,1359.9
S000441,M0193,2025-10-21,Bursa,25,Kozmetik,231.0,1.0,0.1,Sepette İndirim,Kredi Kartı,Masaüstü,3.0,Hayır,4.0,207.9
S000910,M0160,2025-10-02,Ankara,46,Kozmetik,194.9,1.0,0.0,Yok,Kredi Kartı,Mobil,4.0,Hayır,5.0,194.9
S000602,M0309,2025-03-23,İzmir,18,Elektronik,4280.01,2.0,0.25,Sepette İndirim,Kapıda Ödeme,Masaüstü,6.0,Hayır,4.0,6420.02
S001091,M0275,2025-09-08,İzmir,32,Kitap,228.18,4.0,0.0,Yok,Kapıda Ödeme,Tablet,1.0,Hayır,5.0,912.72
S001002,M0191,2025-06-05,Bursa,48,Spor,1197.91,3.0,0.15,Sepette İndirim,Kredi Kartı,Mobil,1.0,Hayır,5.0,3054.67
S000617,M0150,2025-05-15,İstanbul,26,Giyim,674.51,5.0,0.0,Yok,Kredi Kartı,Masaüstü,,Hayır,4.0,3372.55
S000793,M0156,2025-11-23,Elazığ,27,Kozmetik,525.14,4.0,0.1,Hafta Sonu,Havale/EFT,Tablet,4.0,Hayır,3.0,1890.5
S000922,M0172,2025-11-19,Elazığ,4,Ev & Yaşam,835.55,1.0,0.0,Yok,Havale/EFT,Masaüstü,3.0,Hayır,3.0,835.55
S000123,M0026,2025-12-03,İstanbul,7,Giyim,181.89,1.0,0.2,Sepette İndirim,Kredi Kartı,Mobil,1.0,Evet,2.0,145.51
S000770,M0011,2025-12-10,Malatya,27,Elektronik,2668.26,2.0,0.0,Yok,Kredi Kartı,Mobil,4.0,Hayır,3.0,5336.52
S000667,M0191,2025-01-16,Bursa,48,Kitap,304.8,1.0,0.0,Yok,Kredi Kartı,Tablet,5.0,Hayır,5.0,304.8
S000853,M0309,2025-01-15,İzmir,18,Spor,686.35,1.0,0.1,Yeni Üye,Kredi Kartı,Mobil,8.0,Hayır,3.0,617.72
S000846,M0199,2025-06-19,İzmir,24,Kitap,291.14,1.0,0.0,Yok,Banka Kartı,Masaüstü,2.0,Hayır,,291.14
S000226,M0312,2025-09-11,İstanbul,11,Spor,1141.53,3.0,0.0,Yok,Kredi Kartı,Mobil,2.0,Hayır,4.0,3424.59
S000474,M0296,2025-12-04,Elazığ,45,Giyim,2009.72,1.0,0.0,Yok,Banka Kartı,Masaüstü,4.0,Hayır,5.0,2009.72
S000433,M0043,2025-05-16,Bursa,26,Kitap,160.8,3.0,0.0,Yok,Kredi Kartı,Mobil,10.0,Hayır,4.0,482.4
S000012,M0309,2025-10-31,İzmir,18,Elektronik,8351.02,2.0,0.15,Yeni Üye,Kredi Kartı,Mobil,4.0,Hayır,4.0,14196.73
S000951,M0024,2025-04-13,Ankara,35,Giyim,392.98,4.0,0.0,Yok,Kredi Kartı,Masaüstü,2.0,Hayır,3.0,1571.92
S000480,M0240,2025-06-17,Elazığ,21,Kitap,374.96,2.0,0.25,Sepette İndirim,Banka Kartı,Tablet,5.0,Evet,2.0,562.44
S000163,M0309,2025-03-28,İzmir,18,Elektronik,4259.71,1.0,0.1,Hafta Sonu,Kredi Kartı,Masaüstü,3.0,Hayır,5.0,3833.74
S000755,M0283,2025-05-31,İstanbul,14,Giyim,595.44,2.0,0.1,Yeni Üye,Kredi Kartı,Mobil,4.0,Hayır,3.0,1071.79
S000478,M0163,2025-02-03,Elazığ,38,Elektronik,1569.39,1.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,3.0,Hayır,4.0,1412.45
S001123,M0309,2025-10-18,İzmir,18,Elektronik,2580.29,1.0,0.15,Hafta Sonu,Banka Kartı,Masaüstü,2.0,Hayır,3.0,2193.25
S000718,M0309,2025-10-04,İzmir,18,Giyim,755.51,4.0,0.0,Yok,Kredi Kartı,Mobil,1.0,Hayır,,3022.04
S001320,M0164,2025-09-03,Elazığ,31,Elektronik,1374.04,1.0,0.1,Yeni Üye,Kredi Kartı,Masaüstü,4.0,Hayır,5.0,1236.64
S000473,M0150,2025-08-11,İstanbul,26,Kitap,109.17,1.0,0.05,Hafta Sonu,Kapıda Ödeme,Tablet,8.0,Evet,2.0,103.71
S000727,M0309,2025-08-25,İzmir,18,Ev & Yaşam,637.29,2.0,0.2,Sepette İndirim,Banka Kartı,Tablet,1.0,Hayır,4.0,1019.66
S000396,M0035,2025-12-02,Malatya,38,Giyim,654.79,1.0,0.0,Yok,Havale/EFT,Tablet,3.0,Hayır,5.0,654.79
S001303,M0290,2025-06-26,Ankara,25,Kozmetik,543.11,2.0,0.1,Sepette İndirim,Banka Kartı,Mobil,5.0,Hayır,5.0,977.6
S000114,M0218,2025-12-13,Ankara,46,Kozmetik,391.55,1.0,0.1,Sepette İndirim,Kapıda Ödeme,Mobil,2.0,Hayır,5.0,352.4
S000594,M0305,2025-03-31,Ankara,27,Giyim,1783.03,3.0,0.1,Hafta Sonu,,Mobil,3.0,Evet,3.0,4814.18
S000165,M0018,2025-06-14,İzmir,43,Kitap,211.97,1.0,0.15,Özel Gün,Kredi Kartı,Mobil,2.0,Hayır,5.0,180.17
S000618,M0245,2025-07-29,İstanbul,10,Kitap,398.63,1.0,0.1,Sepette İndirim,Kredi Kartı,Tablet,2.0,Hayır,5.0,358.77
S000664,M0207,2025-03-16,Elazığ,37,Ev & Yaşam,1687.4,1.0,0.0,Yok,Kredi Kartı,Tablet,3.0,Hayır,4.0,1687.4
S001362,M0024,2025-06-25,Ankara,35,Giyim,1276.69,2.0,0.3,Özel Gün,Kapıda Ödeme,Tablet,6.0,Evet,2.0,1787.37
S000659,M0163,2025-11-22,Elazığ,38,Giyim,500.63,3.0,0.05,Yok,Kapıda Ödeme,Masaüstü,5.0,Hayır,3.0,1426.8
S000449,M0123,2025-07-25,Bursa,42,Spor,1237.28,1.0,0.1,Yeni Üye,Banka Kartı,Mobil,6.0,Hayır,5.0,1113.55
S000747,M0188,2025-04-19,İzmir,28,Spor,1190.14,3.0,0.1,Hafta Sonu,Banka Kartı,Masaüstü,3.0,Hayır,5.0,3213.38
S000513,M0174,2025-03-19,Bursa,5,Kozmetik,861.73,2.0,0.0,Yok,Kredi Kartı,Mobil,4.0,Hayır,5.0,1723.46
S000022,M0087,2025-12-27,İstanbul,45,Spor,1142.49,1.0,0.0,Yok,Kredi Kartı,Masaüstü,2.0,Hayır,4.0,1142.49
S001272,M0220,2025-01-23,Bursa,19,Kitap,249.98,4.0,0.0,Yok,Kredi Kartı,Tablet,2.0,Hayır,4.0,999.92
S000937,M0309,2025-05-01,İzmir,18,Elektronik,1207.92,1.0,0.15,Özel Gün,Kapıda Ödeme,Mobil,2.0,Hayır,3.0,1026.73
S000815,M0245,2025-02-01,İstanbul,10,Giyim,419.63,4.0,0.0,Yok,Kredi Kartı,Masaüstü,6.0,Hayır,5.0,1678.52
S000554,M0069,2025-05-24,Malatya,2,Ev & Yaşam,1898.86,1.0,0.1,Yeni Üye,Banka Kartı,Mobil,3.0,Hayır,5.0,1708.97
S000639,M0217,2025-11-23,Ankara,46,Ev & Yaşam,2275.24,6.0,0.05,Hafta Sonu,Banka Kartı,Masaüstü,4.0,Hayır,4.0,12968.87
S000240,M0309,2025-06-16,İzmir,18,Giyim,1255.64,3.0,0.2,Yeni Üye,Banka Kartı,Mobil,2.0,Hayır,5.0,3013.54
S000541,M0316,2025-07-03,Elazığ,2,Kitap,384.83,2.0,0.1,Hafta Sonu,Kredi Kartı,Mobil,4.0,Hayır,4.0,692.69
S000002,M0186,2025-05-17,Malatya,25,Giyim,518.33,3.0,0.3,Özel Gün,Kredi Kartı,Mobil,7.0,Hayır,3.0,1088.49
S001143,M0191,2025-03-25,Bursa,48,Kozmetik,348.76,5.0,0.2,Sepette İndirim,Havale/EFT,Mobil,2.0,Hayır,5.0,1395.04
